STATE,NAME,geo_type,transportation_type,alternative_name,sub-region,country,2020-01-13,2020-01-14,2020-01-15,2020-01-16,2020-01-17,2020-01-18,2020-01-19,2020-01-20,2020-01-21,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-10-31,2020-11-01,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-09,2021-01-10,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11
01,Alabama,sub-region,driving,,,United States,100.0,102.9,103.51,109.71,133.97,118.17,89.3,107.34,101.15,100.33,105.53,125.69,122.09,82.45,98.85,101.6,97.95,109.32,129.43,123.78,87.78,100.84,101.5,97.22,105.55,127.88,121.14,91.5,100.76,106.25,106.59,122.67,152.62,136.69,97.66,113.36,108.61,112.41,116.53,148.9,141.79,100.77,109.77,115.64,116.12,125.69,152.84,149.38,104.53,110.73,115.38,110.9,124.09,157.82,158.73,109.85,119.48,119.23,119.83,129.93,143.13,139.87,94.6,101.37,94.06,91.95,91.01,96.05,80.87,56.34,68.01,70.35,74.9,77.58,83.93,73.09,55.39,69.87,65.71,72.21,74.02,81.15,63.88,47.43,66.24,64.79,67.16,74.06,81.02,70.31,38.02,73.6,76.29,80.49,84.27,93.82,83.72,53.0,85.85,86.77,86.64,77.99,103.96,91.72,71.99,89.64,92.04,85.27,102.2,119.89,110.38,88.34,104.61,106.75,111.02,117.71,124.49,124.61,90.78,,,125.44,134.74,152.9,146.28,109.82,128.19,133.12,137.13,150.24,174.64,162.0,124.74,132.84,134.48,134.02,149.39,169.27,168.52,129.4,136.28,133.65,137.76,147.09,167.31,173.86,119.63,134.97,138.03,146.65,160.02,184.52,195.3,142.93,151.97,150.62,154.42,164.12,196.16,212.38,136.44,150.59,147.96,153.65,165.61,191.42,206.53,149.32,154.63,153.16,158.43,179.21,181.52,146.75,143.97,155.4,149.03,152.58,162.78,189.0,203.87,135.24,152.94,153.35,156.53,163.82,189.05,204.26,142.92,151.62,149.94,156.42,167.24,192.84,200.5,142.95,150.62,147.14,152.25,164.56,186.76,202.98,142.56,158.55,156.35,161.33,169.9,195.32,196.83,145.43,156.83,155.36,158.8,168.08,194.23,195.73,148.41,156.78,153.28,154.28,161.79,189.95,181.64,134.82,140.31,138.01,145.47,153.4,170.09,170.18,121.56,139.25,145.35,149.78,169.48,213.93,185.4,142.32,160.03,149.87,148.55,160.08,190.04,184.16,133.76,143.01,129.98,121.82,155.5,187.07,180.35,130.68,141.03,140.44,141.42,143.93,177.56,171.28,130.51,133.2,135.92,139.37,154.72,182.52,181.72,128.26,136.3,138.64,143.81,153.25,168.83,148.18,118.37,136.95,137.77,139.42,151.59,182.28,185.17,132.3,133.01,134.23,139.06,149.08,176.9,159.1,123.91,130.13,132.03,122.24,136.94,176.66,166.04,115.51,126.44,134.06,120.87,131.9,159.19,147.87,109.41,120.11,124.64,125.79,118.31,157.87,149.36,105.75,118.84,121.07,123.4,134.95,162.0,150.71,110.96,130.7,139.86,143.64,81.14,129.76,129.3,107.87,114.96,117.85,119.04,123.95,138.8,133.22,95.69,114.97,118.39,120.52,126.51,147.89,135.24,99.61,117.07,121.23,120.92,131.41,155.71,138.54,104.31,134.47,136.06,145.47,100.64,61.59,112.6,103.52,122.67,124.58,135.54,130.56,92.83,125.2,100.06,118.04,122.77,115.94,114.82,133.32,127.71,96.8,107.59,115.88,117.73,124.18,147.69,134.79,102.27,122.24,116.06,113.54,116.86,136.12,135.35,96.56,112.69,119.66,116.54,122.58,143.82,140.23,100.57,113.35,117.16,119.64,124.66,144.72,133.75,98.47,116.06,120.44,123.65,124.41,153.95,144.05,107.88,82.42,74.54,111.82,113.2,146.47,144.52,108.3,122.9,130.61,133.41,140.8,159.44,156.51,114.42,122.68,121.07,133.43,142.71,171.64,171.83,122.03,132.91,137.8,138.98,148.93,,189.99,138.23,140.84,139.05,117.55,166.31,197.56,203.7,136.42,146.59,139.73,148.35,132.15,199.48,197.64,133.45,148.35,148.23,140.44,176.15,208.41,190.78,117.87,161.49,158.0,158.6,164.27,194.14,181.63,143.42,149.92,147.7,143.62,158.61,187.47,186.9,137.18,145.85,147.76,146.25,162.87,190.9,164.9,143.61,145.14,145.69,151.72,164.09,199.8,201.58,139.59,143.73,128.87,155.42,168.66,201.32,193.84,129.76,145.87,143.94
02,Alaska,sub-region,driving,,,United States,100.0,104.69,104.64,110.1,126.32,122.44,91.11,98.78,104.55,104.3,105.26,122.92,116.96,84.2,99.6,99.76,102.31,105.06,122.27,119.04,82.5,101.77,102.76,106.87,113.41,131.27,123.14,94.15,102.66,106.55,105.08,118.67,142.33,130.53,102.35,108.8,106.72,108.95,112.84,131.76,129.62,96.81,111.14,112.51,112.52,119.63,139.78,136.2,97.47,110.28,109.12,111.65,119.5,140.26,134.89,113.42,117.51,118.25,118.97,117.13,123.7,111.58,82.99,90.2,88.9,79.9,79.84,86.61,72.41,63.06,64.78,68.09,64.82,70.73,75.4,65.99,50.0,64.89,69.1,67.78,65.35,74.18,67.72,55.78,68.91,69.23,70.08,74.71,84.37,80.08,50.31,73.04,78.33,84.12,85.19,96.32,91.52,72.72,85.33,86.93,92.88,94.09,105.86,107.96,86.04,102.82,104.81,108.48,113.43,129.13,124.43,97.39,112.57,118.2,119.8,121.09,140.2,139.71,101.56,,,134.13,140.25,167.65,161.73,125.47,141.21,145.03,151.61,151.83,182.95,162.82,126.96,124.07,151.78,158.15,164.53,184.01,168.04,128.74,153.27,159.28,161.48,172.12,195.43,187.42,149.9,163.04,165.22,171.96,178.5,206.45,198.81,159.04,176.96,176.38,177.36,183.45,201.59,192.76,145.09,178.04,177.07,185.11,193.95,213.84,211.41,156.12,180.34,193.0,207.37,220.76,226.97,186.03,173.15,195.23,197.51,191.12,198.96,229.54,212.13,171.82,198.2,207.88,215.51,209.45,231.83,215.26,175.67,195.28,209.86,207.89,212.08,225.43,207.37,181.83,200.44,202.44,204.58,215.72,240.54,216.41,175.63,199.63,203.0,209.88,204.9,237.6,224.5,182.73,198.87,195.38,200.8,206.68,236.04,228.42,186.17,203.38,194.42,197.17,202.57,230.79,216.67,162.56,176.78,176.51,178.93,191.43,219.01,208.67,157.56,169.23,177.76,177.53,193.22,224.34,215.42,172.1,159.86,179.16,180.5,181.57,206.97,202.6,158.94,170.1,171.32,173.19,169.77,198.14,195.85,146.05,162.6,162.03,165.74,161.75,189.78,191.39,139.11,153.91,151.7,152.1,156.49,181.42,168.55,124.57,145.55,143.1,144.4,146.44,174.29,164.38,118.23,139.53,138.21,138.73,143.82,164.87,155.01,108.23,137.83,136.04,140.03,140.94,158.28,151.15,107.75,123.39,130.01,129.05,131.73,155.95,151.08,106.21,121.9,130.1,114.38,117.24,134.85,120.57,87.91,113.02,117.63,121.28,105.42,132.21,120.15,93.31,113.06,113.01,113.81,116.71,130.03,117.42,92.99,117.04,116.2,120.53,65.01,103.6,108.09,89.91,110.86,111.71,114.17,117.17,130.74,121.4,94.64,109.37,112.23,116.69,118.75,136.63,128.9,97.91,116.27,120.69,122.54,124.93,143.34,129.97,105.37,134.81,131.1,137.32,110.81,55.46,99.91,92.04,115.76,122.61,127.24,134.65,98.66,117.13,96.7,116.67,119.26,115.69,112.96,131.52,122.82,98.44,115.19,112.21,114.2,117.53,136.84,128.13,103.58,112.59,107.85,112.78,112.8,128.1,122.49,95.92,113.34,112.65,112.61,112.37,130.32,129.36,98.89,111.67,112.14,115.13,114.81,130.31,126.94,94.41,108.98,111.58,113.79,120.03,148.96,143.53,117.89,109.17,115.93,115.22,118.76,136.69,131.82,106.25,115.04,117.58,122.14,126.84,146.62,142.88,114.11,124.18,125.66,128.79,134.54,153.94,151.74,122.21,131.97,131.17,131.46,129.22,,156.77,124.01,127.38,137.27,140.27,144.11,165.3,161.56,125.66,133.97,136.77,138.56,136.5,165.8,159.33,118.99,131.58,134.51,139.03,144.73,165.37,146.5,96.79,136.08,138.66,140.11,138.46,162.18,155.1,118.15,133.82,136.81,137.87,139.54,166.39,163.88,127.39,142.43,145.67,146.52,148.15,170.45,171.26,134.6,153.54,155.16,153.56,154.35,183.13,186.16,140.61,160.89,163.19,167.73,168.09,199.46,198.87,143.33,172.39,173.8
04,Arizona,sub-region,driving,,,United States,100.0,104.06,106.9,111.45,129.15,124.63,91.76,102.98,103.8,105.0,108.99,123.39,118.69,83.08,100.67,105.22,107.72,114.04,129.78,122.68,81.91,102.53,106.31,105.73,111.19,130.39,128.05,90.51,104.0,106.8,112.99,122.15,143.8,130.54,100.38,112.58,112.31,117.05,121.7,138.9,131.76,104.95,115.16,117.05,117.74,123.17,139.76,144.6,103.5,113.16,116.05,119.27,125.91,144.49,136.64,102.42,116.4,114.82,113.16,110.59,120.62,113.76,85.38,94.73,88.27,75.71,76.44,80.42,70.35,51.77,64.11,63.48,62.87,62.83,68.31,62.77,48.89,59.53,58.64,55.66,57.09,64.52,56.58,44.47,55.74,57.27,57.05,59.81,67.34,58.92,39.08,58.1,60.25,65.15,66.07,74.91,69.2,54.55,66.37,65.41,67.08,70.15,78.6,73.7,57.21,68.56,69.72,71.36,74.91,86.46,82.43,63.34,74.81,77.27,76.81,79.84,92.28,88.21,64.73,,,86.65,90.42,105.59,102.23,82.71,94.07,96.78,98.76,104.29,122.56,113.6,94.35,91.23,101.33,102.94,105.51,118.85,112.7,89.01,96.6,97.19,100.95,104.35,118.37,114.9,91.71,105.28,105.58,106.65,111.32,125.01,122.7,100.07,107.24,107.74,108.4,111.72,125.29,117.34,88.13,106.28,108.53,107.75,110.85,124.35,116.07,91.99,105.25,105.34,108.09,115.92,113.62,86.82,84.96,101.95,102.29,102.79,105.51,117.02,107.96,86.56,100.22,102.68,104.45,109.67,119.97,112.83,91.34,101.85,103.99,105.86,107.66,121.64,118.13,95.77,104.95,106.79,110.31,112.53,126.21,123.91,98.92,108.35,109.43,107.15,110.66,127.13,124.89,98.44,105.44,108.16,108.5,111.98,132.81,127.69,101.16,108.79,109.98,111.86,114.58,133.86,130.57,101.25,104.79,105.98,107.77,111.26,128.84,125.66,99.34,106.45,108.82,110.93,117.57,141.58,131.97,107.12,106.31,108.27,111.33,115.35,131.12,132.42,99.46,109.42,109.61,111.94,115.74,136.49,133.76,103.01,106.78,107.64,109.6,112.93,133.7,131.67,98.19,103.88,103.61,107.17,112.99,130.43,128.35,96.95,104.95,106.1,109.49,114.95,133.85,131.86,101.41,106.9,107.1,110.7,116.07,135.94,138.59,103.88,106.07,106.83,109.08,116.9,136.25,138.05,103.6,104.83,105.9,107.62,114.16,133.2,126.48,89.6,100.84,101.33,95.13,102.24,122.16,120.61,89.2,94.98,99.22,105.33,97.39,122.65,121.24,87.92,95.8,96.68,98.64,102.81,122.6,119.51,89.94,103.96,109.18,117.74,61.67,102.73,103.39,84.32,94.32,94.66,94.43,98.19,112.87,109.21,80.52,93.17,94.44,96.47,95.78,115.64,112.76,83.05,95.75,97.94,101.04,104.96,122.56,115.04,89.23,110.92,113.24,117.6,87.59,50.02,92.58,85.53,106.03,109.25,114.11,110.26,86.93,106.23,85.96,98.91,99.36,96.41,99.06,112.92,112.15,86.78,96.99,96.91,97.89,102.06,120.73,119.5,94.48,104.06,96.16,96.06,100.25,116.76,115.52,84.85,92.63,97.05,100.22,103.46,118.28,122.97,94.28,99.55,100.44,102.69,107.2,124.55,123.54,85.75,100.55,102.12,106.11,112.95,138.44,139.97,112.91,106.79,107.1,108.55,112.5,130.43,132.79,99.8,106.36,107.93,112.0,116.66,136.4,134.71,102.18,110.27,111.65,114.16,119.74,140.33,137.83,105.81,114.58,116.42,119.94,123.9,,141.57,117.17,124.12,126.27,134.18,137.7,155.68,153.93,119.82,125.61,125.04,130.43,133.4,153.31,152.51,118.24,125.78,128.48,132.35,138.67,154.07,141.39,96.96,125.97,129.23,131.53,136.58,153.53,151.29,113.13,122.35,123.4,125.7,131.06,151.46,149.17,113.88,122.24,124.05,124.02,128.91,148.52,148.67,111.68,117.63,119.14,122.66,127.79,147.63,143.29,110.55,120.46,120.64,124.06,127.08,146.41,142.28,100.36,119.01,120.1
05,Arkansas,sub-region,driving,,,United States,100.0,102.55,101.93,106.38,124.97,124.45,88.02,103.18,100.14,90.55,101.84,122.27,122.81,82.69,97.97,98.5,98.35,104.2,125.55,121.08,85.56,96.9,98.34,92.08,103.24,122.62,123.14,83.08,99.62,103.37,101.89,119.57,145.81,133.39,97.96,106.32,103.31,106.84,113.83,137.15,136.22,90.93,104.05,111.79,113.3,121.56,150.13,152.21,101.54,109.26,117.42,115.8,127.72,156.65,158.27,107.17,109.99,121.35,114.69,116.86,123.98,113.61,83.41,90.28,89.9,85.06,82.46,93.14,78.79,53.24,73.56,73.12,80.01,84.08,87.19,72.26,66.42,70.48,74.04,78.26,78.26,79.09,65.18,55.58,72.26,74.27,79.33,81.45,90.26,73.49,46.44,78.71,81.44,88.89,93.05,97.37,92.46,61.61,91.16,94.73,79.54,93.89,101.0,95.99,77.81,90.46,88.94,97.65,105.96,120.41,112.81,82.15,99.62,106.02,109.74,110.77,127.22,121.01,85.59,,,117.97,124.36,131.67,119.75,99.19,126.2,130.79,135.07,142.68,162.68,155.95,121.08,115.65,130.57,132.47,137.67,166.7,160.26,121.57,136.45,137.45,138.01,148.0,174.24,169.16,131.24,128.53,144.33,148.48,156.86,183.62,175.73,136.77,148.79,150.18,152.18,160.89,189.79,174.09,123.35,145.55,147.73,157.26,164.76,186.22,180.03,139.26,146.77,155.21,160.06,175.93,185.12,144.27,138.81,156.98,156.39,156.86,158.43,191.43,180.47,138.29,152.42,155.68,158.06,163.97,191.53,181.21,138.92,151.08,154.96,153.12,163.78,191.38,181.96,141.6,155.08,154.87,151.75,164.27,179.21,185.53,139.06,159.31,159.3,161.14,166.38,192.05,185.73,142.34,156.98,153.04,159.56,170.15,197.34,192.33,147.64,160.18,159.71,161.75,170.64,196.68,188.88,139.03,148.46,150.76,148.54,130.78,175.06,165.93,121.08,139.19,140.64,144.0,164.38,204.64,189.26,150.5,147.19,150.48,149.42,156.86,185.82,181.26,128.66,146.4,149.56,151.12,158.97,188.78,184.2,130.68,139.97,134.15,135.56,150.51,182.1,175.48,126.37,135.09,137.16,138.67,152.35,181.49,176.48,127.15,137.55,139.31,142.68,154.08,183.64,176.31,136.15,140.08,139.78,142.57,154.64,189.65,184.49,129.81,134.27,136.34,142.54,154.34,177.6,175.69,122.97,126.9,130.34,126.74,140.17,178.53,165.79,114.82,125.83,127.69,120.67,135.49,162.98,156.35,112.68,120.98,122.33,124.19,121.44,153.32,138.26,104.92,117.37,119.45,122.38,129.33,161.04,143.73,105.73,132.16,136.79,142.57,82.2,129.99,130.95,104.11,117.07,120.48,113.31,120.11,143.23,134.03,95.38,115.92,117.59,120.44,128.19,142.75,141.27,85.55,113.35,117.91,121.49,131.54,157.85,144.25,110.84,135.8,138.35,138.8,100.99,64.94,118.66,106.46,128.6,128.5,124.94,128.51,98.27,121.65,100.79,118.05,124.26,111.26,112.78,135.54,126.43,92.47,110.75,115.46,116.05,121.06,140.03,132.65,100.55,119.62,114.71,111.45,118.52,138.5,130.7,90.92,110.27,117.93,112.22,121.54,142.95,126.34,98.02,114.59,117.08,117.04,120.0,145.4,130.17,92.22,110.45,112.75,95.81,77.96,117.22,115.48,58.84,33.8,48.61,40.78,57.99,84.0,95.63,81.92,121.75,133.3,134.86,136.18,157.35,147.68,104.71,125.55,128.29,135.48,144.28,165.86,174.77,124.98,134.54,137.31,137.59,144.07,,173.47,123.91,151.56,154.73,142.34,168.51,200.61,190.91,139.47,149.03,148.82,158.85,150.78,189.67,171.36,139.32,145.89,142.91,148.57,165.75,193.35,170.52,111.74,150.05,152.52,142.98,165.26,185.37,188.14,139.34,147.32,147.87,142.66,161.01,181.2,185.36,137.82,145.23,143.42,147.04,156.49,176.61,174.04,138.03,145.4,146.28,142.49,150.67,193.93,187.6,126.02,146.48,145.12,156.76,170.71,204.75,192.94,122.19,146.22,149.17
06,California,sub-region,driving,,,United States,100.0,104.39,109.34,109.36,129.78,122.26,94.19,103.49,107.08,109.41,114.18,128.14,122.28,91.63,101.95,105.89,106.63,110.97,128.51,121.9,84.06,100.77,105.21,108.44,114.26,130.28,125.41,93.45,107.18,111.65,114.05,124.88,150.11,130.03,106.16,111.6,113.94,114.47,120.36,137.45,129.22,103.92,111.7,114.15,115.08,119.27,136.49,131.51,98.24,107.42,115.82,112.66,118.41,133.54,124.57,97.19,103.6,104.83,105.59,103.43,106.77,86.16,66.24,77.57,68.07,63.09,60.53,59.09,49.54,38.73,47.87,47.95,48.01,48.85,53.87,45.24,37.42,47.97,48.72,49.62,49.1,55.49,46.36,35.48,43.85,45.44,46.02,45.78,53.26,50.09,33.83,48.35,51.04,54.19,54.41,60.08,54.76,45.63,54.55,54.87,57.01,59.03,66.53,62.01,51.05,58.46,60.66,61.24,64.44,73.47,68.46,57.11,65.18,67.93,67.97,70.65,82.5,79.74,63.04,,,73.64,76.73,90.21,86.58,69.9,75.55,80.95,83.81,87.83,102.51,95.55,83.01,79.84,88.59,90.35,92.01,103.48,97.8,78.67,83.71,84.86,90.83,93.75,106.01,102.78,87.27,95.33,98.79,101.4,104.13,118.96,114.95,97.82,102.23,103.92,105.9,109.55,127.41,119.17,92.17,105.77,107.5,109.89,113.03,128.43,122.47,100.07,106.96,110.33,113.85,122.68,123.19,88.98,95.68,107.59,108.32,109.99,113.74,127.42,120.12,101.48,107.79,107.93,109.29,111.91,126.41,119.8,101.23,107.6,109.34,111.34,114.01,129.68,122.19,104.11,109.23,111.27,113.47,118.32,135.63,128.55,108.01,116.14,114.8,115.59,119.37,136.1,129.46,109.92,113.79,115.07,117.23,120.06,139.39,133.89,110.39,112.28,113.99,118.23,119.16,135.49,128.74,105.75,108.83,109.32,111.87,115.46,134.5,130.67,107.55,108.95,110.9,113.26,120.37,146.08,136.66,117.25,111.15,111.92,111.58,113.37,130.95,124.45,99.91,107.05,109.3,112.33,116.04,135.99,130.62,103.33,104.98,106.83,108.87,112.4,133.71,127.97,103.47,104.71,106.01,107.56,110.31,127.91,124.6,99.94,102.33,102.97,105.33,108.8,129.92,125.11,102.33,103.03,103.18,106.54,111.24,132.68,128.37,103.35,101.73,103.03,105.41,109.51,129.54,125.57,98.1,102.88,104.09,104.11,110.99,131.24,117.49,91.72,98.6,96.85,92.21,97.61,114.94,100.71,83.58,92.59,97.03,101.34,92.23,115.66,110.25,88.41,93.44,93.34,95.05,98.84,114.71,106.43,84.47,99.46,105.1,113.06,55.89,88.54,92.53,80.72,89.45,90.86,91.09,93.69,105.75,98.93,77.21,85.48,86.88,89.26,90.01,101.45,94.13,74.14,87.5,90.17,92.8,95.14,108.93,100.66,82.52,102.03,104.77,111.48,82.82,46.62,79.67,73.55,86.76,95.47,100.03,91.63,71.23,88.31,76.53,85.2,87.3,84.54,86.08,97.7,94.57,76.78,84.19,84.25,86.33,89.56,104.78,100.2,85.48,92.86,85.96,85.37,89.55,100.15,91.7,77.24,86.03,88.35,85.77,87.07,99.09,104.5,86.19,87.55,89.09,91.86,94.82,112.61,110.22,79.52,90.88,91.27,95.68,99.79,119.6,115.44,103.54,90.09,93.31,95.64,98.11,114.25,112.8,94.16,94.88,96.34,99.04,102.31,121.29,119.6,97.38,97.85,100.52,97.6,105.27,124.57,121.69,97.56,98.43,99.29,96.56,104.27,,123.19,97.6,98.5,107.04,111.19,113.74,134.5,132.05,109.29,108.85,111.37,115.15,117.46,139.16,136.31,115.37,113.41,116.2,122.17,126.52,142.68,133.28,97.76,115.56,116.79,120.15,124.3,143.54,139.66,111.76,110.65,111.17,114.24,119.79,139.99,138.05,113.97,113.18,117.93,114.81,119.06,137.95,134.13,105.54,109.56,113.58,117.27,123.0,143.82,139.54,111.75,113.14,117.63,120.42,123.5,144.88,144.33,108.31,114.32,117.84
