,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465
0,-0.017947147937089847,-0.016786406860706322,-0.01557169581685575,-0.014298565536214882,-0.012962679370160744,-0.011559788599568254,-0.010085709093478635,-0.008536299139825019,-0.006907439144093446,-0.005195015196412994,-0.003394910497698862,-0.0015030116793739953,0.00048475830442524674,0.0025723620278049492,0.004763495290687133,0.0070613180835758516,0.00946801220198762,0.011984110375873394,0.014607618001044641,0.01733329590130823,0.020153685295016828,0.02306704154365172,0.02610509048119691,0.029392622925083465,0.036782750525804084,0.044693924057690335,0.053253813845556455,0.06261850199398042,0.07509133135225225,0.09387543777909593,0.12066002306150479,0.15589451135701354,0.1999205399411088,0.25476050791072685,0.32372769601108986,0.41046242859540427,0.519031197516937,0.6547756747248329,0.8243530384385634,1.0329053366097227,1.2829091982131193,1.5798778355770726,1.932455274695233,2.350916419433786,2.8527529494469572,3.4692838097006757,4.231769734490405,5.165463692697495,6.287577166566721,7.60619547786415,9.12827086184656,10.866296868706291,12.84227596073752,15.083535456679488,17.63512228813037,20.54482468683417,23.83526928050484,27.611471878140417,31.958284295914417,36.88808799890382,42.43883517589532,48.57155168692135,55.25282821724202,62.523591442231115,70.39987645488686,78.8470751465958,87.83004240852149,97.32002072461215,107.27808872503685,117.66812994367993,128.4625362780229,139.62701694883577,151.09166567434764,162.74912858028534,174.46724896195113,186.1281631202879,197.64570872601644,208.9544645818879,219.98762091542324,230.64900740830322,240.83591161148206,250.4483215463148,259.41028184742595,267.6873377798943,275.2410008029147,282.0484013470574,288.1029356959486,293.3684109390973,297.79639977377803,301.35627910987586,304.02294574990293,305.7771231968818,306.6182172105061,306.5724864090177,305.66309432142447,303.9345473088686,301.49787271714024,298.46861162687696,294.94615449981956,291.01447901276566,286.71539060937556,282.03639358790116,276.9736728307689,271.5458705977668,265.7363955071201,259.61964721198126,253.32452129214164,246.9200698925018,240.50562717516715,234.1155197565073,227.7382849049831,221.43076546089074,215.25963422080446,209.2199098741065,203.28152228158984,197.44238672878203,191.67756136574138,185.95737968565268,180.2886278392974,174.70895097463008,169.23072209416873,163.84070614893216,158.51697757914948,153.2283507488918,147.95903767490083,142.7267919140449,137.57381556749795,132.51314383388151,127.52220685447486,122.59008288606991,117.7132959174332,112.90935443841022,108.19977998583285,103.59721812202093,99.12291348519484,94.79744656248899,90.65024373846674,86.71933734593291,83.03737100058497,79.62768560167582,76.50199592862903,73.651321192569,71.01356098470833,68.49796745944235,66.0906314966428,63.80786627736148,61.667100885612136,59.70804284668934,57.95715591769436,56.40240935200516,55.049281488524024,53.90808955818713,52.97513214724491,52.23675840308796,51.68542796431082,51.29306588222097,51.01201413656068,50.81717532528403,50.70440120900606,50.68784840036633,50.795406922986864,51.028366443136136,51.339058167215036,51.70008662896046,52.147247603875755,52.73882005386654,53.527699535925905,54.565696021228334,55.85113173228952,57.31763123429376,58.90001209201677,60.58232225950258,62.36786204783901,64.26023346529762,66.26283712164565,68.35298308278048,70.45471049145205,72.49058189190387,74.43248207553961,76.28479803393962,78.06084318550195,79.77441406012291,81.41940284115098,82.94919730997111,84.32344367382944,85.5547476348387,86.67723764373598,87.73968094138598,88.78211017252353,89.82721822483873,90.84559135072101,91.77825443277248,92.63477430056832,93.43552238611153,94.19674025128863,94.93273319729921,95.621396444247,96.18490793380573,96.55952845006902,96.74789800528877,96.76364691938116,96.6310677767387,96.38226248862432,96.03850676248379,95.58475347931233,94.99777451366464,94.28060689489979,93.52110364884516,92.81783606590975,92.24507973479373,91.81857491316615,91.46611883225567,91.12636658621915,90.80803203680551,90.54222897602348,90.38048121093122,90.36764191072785,90.5062887310222,90.72261654074606,90.94684713442305,91.18048503364113,91.44010691972223,91.75775808436875,92.1541632299469,92.56715250564385,92.88792964965035,93.04385175538434,93.04355498556421,92.93823248565673,92.82320345645716,92.81071198305337,92.95641378508427,93.22576706820395,93.58519129730976,94.06995403810531,94.73534616490946,95.6405376046356,96.8615271366829,98.4265280478007,100.25347820400188,102.23222527274574,104.27062436018501,106.41236727196781,108.7303252816994,111.28447412156929,114.07571171048767,116.99581604451657,119.95946752870442,123.02788995374434,126.31110983153593,129.9640261026678,134.16440278415578,139.04224786167757,144.53752334458306,150.48834719253932,156.9147822632923,163.88197565419287,171.45801399387352,179.68054160978227,188.5291489347196,197.80547177535288,207.29079927573235,216.98769560498363,226.92710465509313,237.16522182879052,247.7839459799343,258.7661973271849,269.88058536307886,280.9123311198238,291.98530413216514,303.359100656442,315.37165129279356,328.2922694980479,342.2030245215919,356.85192794097577,371.9312888792974,387.52617673588605,403.7561475834394,420.820742804044,438.86754724461457,457.8654836973679,477.40225641709316,497.02018190215944,516.7168744648706,536.5449596007695,556.4955477021173,576.4009072301625,596.1897714336302,615.517932663359,633.9621394735624,651.7291156179149,669.2067129126463,686.8216208885815,705.0325418627046,724.0682938766003,743.5908374937403,763.1741309405502,783.0132455977188,803.3718023040128,824.425659079309,846.1768204182558,868.4392698054526,890.4988029503124,911.6412635935537,931.8019230034132,951.0809124897919,969.5532708872825,987.1839594330941,1003.6209536572422,1018.1564248693143,1030.3173853023668,1040.1998579581862,1048.136905143563,1054.5289758055187,1059.5024035608346,1062.8042519112,1063.855460845511,1062.3817856663527,1058.966334146265,1054.4610094507375,1049.7058466111268,1045.0166848635886,1040.0615874681148,1033.9837922792076,1026.3617700952911,1017.7640232135943,1008.956698516927,1000.7383436355943,993.6478993317984,987.654202006097,982.0190632320132,976.2701976027536,970.6918536329971,965.7032976695875,961.5831631964795,958.5995592122265,956.6540827146393,954.9988525475056,953.0215718197951,950.4007939329836,947.4758859967252,944.8786776647989,943.1665443389603,942.3521524055029,941.6800509227426,940.7933201354974,939.940250763653,939.4755527680632,939.6872448764706,940.6883099556657,942.0727768090779,942.7438260343445,941.9219425191886,939.3252363944055,934.838659249153,928.5556002629855,920.5185897089282,910.5079375671769,897.9288664962605,882.5643153926493,864.7652555405989,845.2037919188409,824.6075105620567,803.5402845725888,782.0407411566026,759.643268874354,736.4074119091856,712.9662521354552,690.2603597952417,669.139089362738,649.9928552033737,632.4956844494963,615.6114655052311,598.8572371350691,582.1330730661304,565.5671682826878,549.4740589257688,534.1766181611483,519.6375153094747,505.31790968888987,490.9948356041066,476.74462194746485,462.78164060462143,449.48484696822754,437.3559649558627,426.7065296466237,417.3652005231683,408.76563155469296,400.77696768890166,393.4323821416938,386.8540325115743,381.2404093572363,376.53201633144187,372.27785415293175,368.2241075920562,364.3875728267108,360.833892312542,357.72780090225234,355.279388623729,353.50850378494886,352.1229307669362,350.969388738079,350.0712388733694,349.47673115996315,349.3087102222361,349.7195500847373,350.6924539292825,351.9058295614151,353.097744074006,354.14254669694833,355.0096903136169,355.80905390921015,356.69808283001936,357.690690539402,358.55319879761527,359.1205917649836,359.4323341197324,359.61420204977816,359.8803795549468,360.4473929512526,361.4052349048593,362.56942049159295,363.7014252288997,364.6233670777539,365.54398775145256,366.75381598049484,368.4768202023844,370.72430302261023,373.205202229804,375.6531352775885,377.9506680191688,380.0608107719385,382.0141307192481,383.8782211198964,385.6011957321028,386.9215105668792,387.64199800051296,387.72063447637834,387.18956315337294,386.20217347675185,384.93054057356494,383.41405911263774,381.4787105936368,376.70593664727994,371.27105858486095,365.4860857448744,359.5479623287461,353.5498005599893,347.4967928564926,341.372302106928,335.1578254474797,328.83910046806204,322.41362406412395,315.88454333252724,309.24530675513023,302.4865065954891,295.599613006533,288.5757491377153,281.4082427093219,274.0984169316859,266.65278573776277,259.07122806213937,251.35126070687463,243.48761862784457,235.47332038011172,227.30182626868952
